,price
1361,135.2580677976874
1362,135.3580677976874
1363,135.4580677976874
1364,135.5580677976874
1365,135.65806779768738
1366,135.75806779768737
1367,135.85806779768737
1368,135.95806779768736
1369,136.05806779768736
1370,136.15806779768735
1371,136.25806779768735
1372,136.35806779768734
1373,136.45806779768733
1374,136.55806779768733
1375,136.65806779768732
1376,136.75806779768732
1377,136.8580677976873
1378,136.9580677976873
1379,137.0580677976873
1380,137.1580677976873
1381,137.2580677976873
1382,137.35806779768728
1383,137.45806779768728
1384,137.55806779768727
1385,137.65806779768727
1386,137.75806779768726
1387,137.85806779768726
1388,137.95806779768725
1389,138.05806779768724
1390,138.15806779768724
1391,138.25806779768723
1392,138.35806779768723
1393,138.45806779768722
1394,138.55806779768722
1395,138.6580677976872
1396,138.7580677976872
1397,138.8580677976872
1398,138.9580677976872
1399,139.0580677976872
1400,139.15806779768718
1401,139.25806779768718
1402,139.35806779768717
1403,139.45806779768716
1404,139.55806779768716
1405,139.65806779768715
1406,139.75806779768715
1407,139.85806779768714
1408,139.95806779768714
1409,140.05806779768713
1410,140.15806779768712
1411,140.25806779768712
1412,140.3580677976871
1413,140.4580677976871
1414,140.5580677976871
1415,140.6580677976871
1416,140.7580677976871
1417,140.85806779768708
1418,140.95806779768708
1419,141.05806779768707
1420,141.15806779768707
1421,141.25806779768706
1422,141.35806779768706
1423,141.45806779768705
1424,141.55806779768704
1425,141.65806779768704
1426,141.75806779768703
1427,141.85806779768703
1428,141.95806779768702
1429,142.05806779768702
1430,142.158067797687
1431,142.258067797687
1432,142.358067797687
1433,142.458067797687
1434,142.558067797687
1435,142.65806779768698
1436,142.75806779768698
1437,142.85806779768697
1438,142.95806779768697
1439,143.05806779768696
1440,143.15806779768695
1441,143.25806779768695
1442,143.35806779768694
1443,143.45806779768694
1444,143.55806779768693
1445,143.65806779768693
1446,143.75806779768692
1447,143.8580677976869
1448,143.9580677976869
1449,144.0580677976869
1450,144.1580677976869
1451,144.2580677976869
1452,144.35806779768689
1453,144.45806779768688
1454,144.55806779768687
1455,144.65806779768687
1456,144.75806779768686
1457,144.85806779768686
1458,144.95806779768685
1459,145.05806779768685
1460,145.15806779768684
1461,145.25806779768683
1462,145.35806779768683
1463,145.45806779768682
1464,145.55806779768682
1465,145.6580677976868
1466,145.7580677976868
1467,145.8580677976868
1468,145.9580677976868
1469,146.0580677976868
1470,146.15806779768678
1471,146.25806779768678
1472,146.35806779768677
1473,146.45806779768677
1474,146.55806779768676
1475,146.65806779768675
1476,146.75806779768675
1477,146.85806779768674
1478,146.95806779768674
1479,147.05806779768673
1480,147.15806779768673
1481,147.25806779768672
1482,147.35806779768672
1483,147.4580677976867
1484,147.5580677976867
1485,147.6580677976867
1486,147.7580677976867
1487,147.8580677976867
1488,147.95806779768668
1489,148.05806779768668
1490,148.15806779768667
1491,148.25806779768666
1492,148.35806779768666
1493,148.45806779768665
1494,148.55806779768665
1495,148.65806779768664
1496,148.75806779768664
1497,148.85806779768663
1498,148.95806779768662
1499,149.05806779768662
1500,149.1580677976866
1501,149.2580677976866
1502,149.3580677976866
1503,149.4580677976866
1504,149.5580677976866
1505,149.65806779768658
1506,149.75806779768658
1507,149.85806779768657
1508,149.95806779768657
1509,150.05806779768656
1510,150.15806779768656
1511,150.25806779768655
1512,150.35806779768654
1513,150.45806779768654
1514,150.55806779768653
1515,150.65806779768653
1516,150.75806779768652
1517,150.85806779768652
1518,150.9580677976865
1519,151.0580677976865
1520,151.1580677976865
1521,151.2580677976865
1522,151.3580677976865
1523,151.45806779768648
1524,151.55806779768648
1525,151.65806779768647
1526,151.75806779768646
1527,151.85806779768646
1528,151.95806779768645
1529,152.05806779768645
1530,152.15806779768644
1531,152.25806779768644
1532,152.35806779768643
1533,152.45806779768643
1534,152.55806779768642
1535,152.6580677976864
1536,152.7580677976864
1537,152.8580677976864
1538,152.9580677976864
1539,153.0580677976864
1540,153.15806779768639
1541,153.25806779768638
1542,153.35806779768637
1543,153.45806779768637
1544,153.55806779768636
1545,153.65806779768636
1546,153.75806779768635
1547,153.85806779768635
1548,153.95806779768634
1549,154.05806779768633
1550,154.15806779768633
1551,154.25806779768632
1552,154.35806779768632
1553,154.4580677976863
1554,154.5580677976863
1555,154.6580677976863
1556,154.7580677976863
1557,154.8580677976863
1558,154.95806779768628
1559,155.05806779768628
1560,155.15806779768627
1561,155.25806779768627
1562,155.35806779768626
1563,155.45806779768625
1564,155.55806779768625
1565,155.65806779768624
1566,155.75806779768624
1567,155.85806779768623
1568,155.95806779768623
1569,156.05806779768622
1570,156.15806779768621
1571,156.2580677976862
1572,156.3580677976862
1573,156.4580677976862
1574,156.5580677976862
1575,156.6580677976862
1576,156.75806779768618
1577,156.85806779768618
1578,156.95806779768617
1579,157.05806779768616
1580,157.15806779768616
1581,157.25806779768615
1582,157.35806779768615
1583,157.45806779768614
1584,157.55806779768614
1585,157.65806779768613
1586,157.75806779768612
1587,157.85806779768612
1588,157.9580677976861
1589,158.0580677976861
1590,158.1580677976861
1591,158.2580677976861
1592,158.3580677976861
1593,158.45806779768608
1594,158.55806779768608
1595,158.65806779768607
1596,158.75806779768607
1597,158.85806779768606
1598,158.95806779768606
1599,159.05806779768605
1600,159.15806779768604
1601,159.25806779768604
1602,159.35806779768603
1603,159.45806779768603
1604,159.55806779768602
1605,159.65806779768602
1606,159.758067797686
1607,159.858067797686
1608,159.958067797686
1609,160.058067797686
1610,160.158067797686
1611,160.25806779768598
1612,160.35806779768598
1613,160.45806779768597
1614,160.55806779768596
1615,160.65806779768596
1616,160.75806779768595
1617,160.85806779768595
1618,160.95806779768594
1619,161.05806779768594
1620,161.15806779768593
1621,161.25806779768592
1622,161.35806779768592
1623,161.4580677976859
1624,161.5580677976859
1625,161.6580677976859
1626,161.7580677976859
1627,161.8580677976859
1628,161.95806779768589
1629,162.05806779768588
1630,162.15806779768587
1631,162.25806779768587
1632,162.35806779768586
1633,162.45806779768586
1634,162.55806779768585
1635,162.65806779768585
1636,162.75806779768584
1637,162.85806779768583
1638,162.95806779768583
1639,163.05806779768582
1640,163.15806779768582
1641,163.2580677976858
1642,163.3580677976858
1643,163.4580677976858
1644,163.5580677976858
1645,163.6580677976858
1646,163.75806779768578
1647,163.85806779768578
1648,163.95806779768577
1649,164.05806779768577
1650,164.15806779768576
1651,164.25806779768575
1652,164.35806779768575
1653,164.45806779768574
1654,164.55806779768574
1655,164.65806779768573
1656,164.75806779768573
1657,164.85806779768572
1658,164.95806779768571
1659,165.0580677976857
1660,165.1580677976857
1661,165.2580677976857
1662,165.3580677976857
1663,165.4580677976857
1664,165.55806779768568
1665,165.65806779768567
1666,165.75806779768567
1667,165.85806779768566
1668,165.95806779768566
1669,166.05806779768565
1670,166.15806779768565
1671,166.25806779768564
1672,166.35806779768564
1673,166.45806779768563
1674,166.55806779768562
1675,166.65806779768562
1676,166.7580677976856
1677,166.8580677976856
1678,166.9580677976856
1679,167.0580677976856
1680,167.1580677976856
1681,167.25806779768558
1682,167.35806779768558
1683,167.45806779768557
1684,167.55806779768557
1685,167.65806779768556
1686,167.75806779768556
1687,167.85806779768555
1688,167.95806779768554
1689,168.05806779768554
1690,168.15806779768553
1691,168.25806779768553
1692,168.35806779768552
1693,168.45806779768552
1694,168.5580677976855
1695,168.6580677976855
1696,168.7580677976855
1697,168.8580677976855
1698,168.9580677976855
1699,169.05806779768548
1700,169.15806779768548
1701,169.25806779768547
1702,169.35806779768546
1703,169.45806779768546
1704,169.55806779768545
1705,169.65806779768545
1706,169.75806779768544
1707,169.85806779768544
1708,169.95806779768543
1709,170.05806779768542
1710,170.15806779768542
1711,170.2580677976854
1712,170.3580677976854
1713,170.4580677976854
1714,170.5580677976854
1715,170.6580677976854
1716,170.75806779768538
1717,170.85806779768538
1718,170.95806779768537
1719,171.05806779768537
1720,171.15806779768536
1721,171.25806779768536
1722,171.35806779768535
1723,171.45806779768535
1724,171.55806779768534
1725,171.65806779768533
1726,171.75806779768533
1727,171.85806779768532
1728,171.95806779768532
1729,172.0580677976853
1730,172.1580677976853
1731,172.2580677976853
1732,172.3580677976853
1733,172.4580677976853
1734,172.55806779768528
1735,172.65806779768528
1736,172.75806779768527
1737,172.85806779768527
1738,172.95806779768526
1739,173.05806779768525
1740,173.15806779768525
1741,173.25806779768524
1742,173.35806779768524
1743,173.45806779768523
1744,173.55806779768523
1745,173.65806779768522
1746,173.75806779768521
1747,173.8580677976852
1748,173.9580677976852
1749,174.0580677976852
1750,174.1580677976852
1751,174.2580677976852
1752,174.35806779768518
1753,174.45806779768517
1754,174.55806779768517
1755,174.65806779768516
1756,174.75806779768516
1757,174.85806779768515
1758,174.95806779768515
1759,175.05806779768514
1760,175.15806779768513
1761,175.25806779768513
1762,175.35806779768512
1763,175.45806779768512
1764,175.5580677976851
1765,175.6580677976851
1766,175.7580677976851
1767,175.8580677976851
1768,175.9580677976851
1769,176.05806779768508
1770,176.15806779768508
1771,176.25806779768507
1772,176.35806779768507
1773,176.45806779768506
1774,176.55806779768506
1775,176.65806779768505
1776,176.75806779768504
1777,176.85806779768504
1778,176.95806779768503
1779,177.05806779768503
1780,177.15806779768502
1781,177.25806779768502
1782,177.358067797685
1783,177.458067797685
1784,177.558067797685
1785,177.658067797685
1786,177.758067797685
1787,177.85806779768498
1788,177.95806779768498
1789,178.05806779768497
1790,178.15806779768496
1791,178.25806779768496
1792,178.35806779768495
1793,178.45806779768495
1794,178.55806779768494
1795,178.65806779768494
1796,178.75806779768493
1797,178.85806779768492
1798,178.95806779768492
1799,179.0580677976849
1800,179.1580677976849
1801,179.2580677976849
1802,179.3580677976849
1803,179.4580677976849
1804,179.55806779768488
1805,179.65806779768488
1806,179.75806779768487
1807,179.85806779768487
1808,179.95806779768486
1809,180.05806779768486
1810,180.15806779768485
1811,180.25806779768484
1812,180.35806779768484
1813,180.45806779768483
1814,180.55806779768483
1815,180.65806779768482
1816,180.75806779768482
1817,180.8580677976848
1818,180.9580677976848
1819,181.0580677976848
1820,181.1580677976848
1821,181.2580677976848
1822,181.35806779768478
1823,181.45806779768478
1824,181.55806779768477
1825,181.65806779768477
1826,181.75806779768476
1827,181.85806779768475
1828,181.95806779768475
1829,182.05806779768474
1830,182.15806779768474
1831,182.25806779768473
1832,182.35806779768473
1833,182.45806779768472
1834,182.5580677976847
1835,182.6580677976847
1836,182.7580677976847
1837,182.8580677976847
1838,182.9580677976847
1839,183.05806779768469
1840,183.15806779768468
1841,183.25806779768467
1842,183.35806779768467
1843,183.45806779768466
1844,183.55806779768466
1845,183.65806779768465
1846,183.75806779768465
1847,183.85806779768464
1848,183.95806779768463
1849,184.05806779768463
1850,184.15806779768462
1851,184.25806779768462
1852,184.3580677976846
1853,184.4580677976846
1854,184.5580677976846
1855,184.6580677976846
1856,184.7580677976846
1857,184.85806779768458
1858,184.95806779768458
1859,185.05806779768457
1860,185.15806779768457
1861,185.25806779768456
1862,185.35806779768455
1863,185.45806779768455
1864,185.55806779768454
1865,185.65806779768454
1866,185.75806779768453
1867,185.85806779768453
1868,185.95806779768452
1869,186.05806779768452
1870,186.1580677976845
1871,186.2580677976845
1872,186.3580677976845
1873,186.4580677976845
1874,186.5580677976845
1875,186.65806779768448
1876,186.75806779768448
1877,186.85806779768447
1878,186.95806779768446
1879,187.05806779768446
1880,187.15806779768445
1881,187.25806779768445
1882,187.35806779768444
1883,187.45806779768444
1884,187.55806779768443
1885,187.65806779768442
1886,187.75806779768442
1887,187.8580677976844
1888,187.9580677976844
1889,188.0580677976844
1890,188.1580677976844
1891,188.2580677976844
1892,188.35806779768438
1893,188.45806779768438
1894,188.55806779768437
1895,188.65806779768437
1896,188.75806779768436
1897,188.85806779768436
1898,188.95806779768435
1899,189.05806779768434
1900,189.15806779768434
1901,189.25806779768433
1902,189.35806779768433
1903,189.45806779768432
1904,189.55806779768432
1905,189.6580677976843
1906,189.7580677976843
1907,189.8580677976843
1908,189.9580677976843
1909,190.0580677976843
1910,190.15806779768428
1911,190.25806779768428
1912,190.35806779768427
1913,190.45806779768427
1914,190.55806779768426
1915,190.65806779768425
1916,190.75806779768425
1917,190.85806779768424
1918,190.95806779768424
1919,191.05806779768423
1920,191.15806779768423
1921,191.25806779768422
1922,191.3580677976842
1923,191.4580677976842
1924,191.5580677976842
1925,191.6580677976842
1926,191.7580677976842
1927,191.85806779768419
1928,191.95806779768418
1929,192.05806779768417
1930,192.15806779768417
1931,192.25806779768416
1932,192.35806779768416
1933,192.45806779768415
1934,192.55806779768415
1935,192.65806779768414
1936,192.75806779768413
1937,192.85806779768413
1938,192.95806779768412
1939,193.05806779768412
1940,193.1580677976841
1941,193.2580677976841
1942,193.3580677976841
1943,193.4580677976841
1944,193.5580677976841
1945,193.65806779768408
1946,193.75806779768408
1947,193.85806779768407
1948,193.95806779768407
1949,194.05806779768406
1950,194.15806779768405
1951,194.25806779768405
1952,194.35806779768404
1953,194.45806779768404
1954,194.55806779768403
1955,194.65806779768403
1956,194.75806779768402
1957,194.85806779768401
1958,194.958067797684
1959,195.058067797684
1960,195.158067797684
1961,195.258067797684
1962,195.358067797684
1963,195.45806779768398
1964,195.55806779768398
1965,195.65806779768397
1966,195.75806779768396
1967,195.85806779768396
1968,195.95806779768395
1969,196.05806779768395
1970,196.15806779768394
1971,196.25806779768394
1972,196.35806779768393
1973,196.45806779768392
1974,196.55806779768392
1975,196.6580677976839
1976,196.7580677976839
1977,196.8580677976839
1978,196.9580677976839
1979,197.0580677976839
1980,197.15806779768388
1981,197.25806779768388
1982,197.35806779768387
1983,197.45806779768387
1984,197.55806779768386
1985,197.65806779768386
1986,197.75806779768385
1987,197.85806779768384
1988,197.95806779768384
1989,198.05806779768383
1990,198.15806779768383
1991,198.25806779768382
1992,198.35806779768382
1993,198.4580677976838
1994,198.5580677976838
1995,198.6580677976838
1996,198.7580677976838
1997,198.8580677976838
1998,198.95806779768378
1999,199.05806779768378
